uuid,age,sex,occupation,district,question_id,type,turn,question,answer
2fcf0939a9d6476f9b34bdad8ee403cf,28,여자,무직,경기-고양시 일산동구,Q7,multi_turn,1,"이런 서비스가 월 2,900원이라면 결제하시겠어요? 솔직하게 답해주세요.","음, 월 2,900원이면... 솔직히 조금 망설여져요. 일단 제 지금 상황에서는 그렇게 넉넉한 형편은 아니거든요. 빵집이나 카페 가는 걸 좋아하지만, 가끔 가는 거라 굳이 매달 돈을 내야 하나 싶기도 하고요.

근데 만약에 정말 제가 엑셀로 정리하듯 빵집이나 카페 리스트를 싹 만들어서 친구들이랑 공유하는 게 되게 편해진다면... 그리고 그걸 잘 활용하게 된다면 그때는 한번 생각해 볼 수도 있을 것 같아요."
2fcf0939a9d6476f9b34bdad8ee403cf,28,여자,무직,경기-고양시 일산동구,Q7,multi_turn,2,(앞 답변이 무엇이든) 어떤 조건이 충족되어야 결제할 마음이 생길까요? 또는 어떤 점 때문에 안 쓰겠다고 생각하셨나요?,"결제할 마음이 생기려면... 일단 제가 꾸준히 쓸 것 같다는 확신이 들어야 할 것 같아요. 지금 당장은 인스타에서 발견한 장소를 링크로 저장하는 게 크게 불편하지 않거든요.

그리고 만약에 제가 그냥 저장만 하는 게 아니라, 나중에 다시 찾아보거나 친구들이랑 약속 잡을 때 이 앱이 진짜 '핵심'이 되는 기능이 있다면 좋겠어요. 예를 들어, 저장한 장소들끼리 동선 짜는 걸 도와준다거나, 아니면 제가 자주 가는 지역 필터를 더 세부적으로 걸 수 있다거나 하는 그런 기능이요. 지금은 그냥 링크 복붙해서 지도에 표시되는 것만으로는 월 2,900원의 가치를 느끼기 어려울 것 같아요."
2fcf0939a9d6476f9b34bdad8ee403cf,28,여자,무직,경기-고양시 일산동구,Q7,multi_turn,3,"지금 사용 중인 유료 앱이나 구독 서비스가 있나요? 있다면 월 얼마 정도 쓰고 계신지, 그 서비스의 어떤 점이 결제할 만하다고 느끼게 했는지 알려주세요.","아, 저는 지금 딱히 돈 내고 쓰는 유료 앱은 없어요. 뭐, 넷플릭스나 유튜브 프리미엄 같은 거 예전에 잠깐 쓰긴 했는데, 결국에는 잘 안 보게 돼서 끊었거든요.

굳이 말하자면... 음, 스팀 게임은 좀 사는 편인데, 그건 일회성 구매니까 구독 서비스랑은 좀 다르죠. 결국 제가 돈을 내는 건 '제가 확실히' 쓸 거라고 생각하거나, 안 그러면 뭔가 불편할 것 같다고 느낄 때인 것 같아요. 지금 말씀하시는 서비스는 아직 저한테 그런 '필수'라는 느낌은 안 드네요."
2fcf0939a9d6476f9b34bdad8ee403cf,28,여자,무직,경기-고양시 일산동구,Q7,multi_turn,4,가격 외에 이 앱을 망설이게 만드는 다른 이유가 있다면 무엇인가요?,"가격 외에 망설여지는 이유는... 솔직히 좀 귀찮을 것 같다는 생각이 들어요. 인스타 보다가 마음에 드는 곳 발견하면 보통은 그냥 '나중에 가야지' 하고 넘기거나, 아니면 인스타 자체에 저장해두거든요.

근데 이제 이걸 따로 앱에 또 링크 복붙하고, 저장하고... 이런 과정이 추가되면 뭔가 일을 하나 더 하는 느낌이라서요. 제가 좀 정적인 걸 좋아하고, 단순 반복적인 일을 선호하는 편인데, 이건 뭔가 제 일상 패턴에 딱 들어맞지 않는 느낌? 그리고 또 앱 자체를 열어보는 것도 좀 번거롭게 느껴질 수 있고요."
2fcf0939a9d6476f9b34bdad8ee403cf,28,여자,무직,경기-고양시 일산동구,Q8,single_turn,1,친구들과 약속 장소를 정할 때 가장 불편했던 순간이 언제였는지 짧게 말해주세요. 그때 어떻게 해결하셨나요?,"솔직히 말하면, 뭘 하고 싶은지도 명확하지 않은 상태에서 ""아무 데나 좋아""라는 말만 반복하는 친구들 사이에서 장소 정하는 게 제일 힘들었어요. 결국 시간 끌다가 마감 임박해서 아무 데나 들어가 버리거나, 아니면 제가 다 알아봐서 겨우 정했죠."
b5f486c581b84ceba9780f090338ba12,32,남자,시설 경비원,서울-강동구,Q1,single_turn,1,인스타그램에서 가고 싶은 맛집이나 카페 같은 장소 게시물을 봤을 때 평소에 어떻게 처리하시나요? (보기: 그냥 넘긴다 / 인스타 저장 버튼을 누른다 / DM으로 친구에게 공유한다 / 링크를 카톡 '나에게 보내기'로 남긴다 / 네이버·카카오 지도에 핀을 꽂는다 / 기타) 가장 자주 하는 방식 한두 개를 골라 그 이유를 짧게 말해주세요.,"음, 인스타그램에서 어디 괜찮아 보이는 데 있으면... 그냥 넘길 때가 많아요. 솔직히 좀 귀찮기도 하고, 나중에라도 가겠지 싶어서 저장 같은 걸 잘 안 하게 되더라고요. 어쩌다 친구랑 같이 볼 때면 DM으로 보내긴 하는데, 그것도 자주 있는 일은 아니고요."
b5f486c581b84ceba9780f090338ba12,32,남자,시설 경비원,서울-강동구,Q2,single_turn,1,"최근 한 달 안에 인스타에서 봤거나 저장해둔 장소를 실제로 방문한 적이 있나요? 있다면 어떤 흐름으로 가게 됐는지, 없다면 왜 못 가게 됐는지 떠올려서 한두 문장으로 말해주세요.","음... 최근 한 달이요? 가끔 인스타에서 예쁜 카페 같은 거 보면 '여기 한번 가봐야겠다' 하고 저장해두긴 하는데, 막상 바쁘다 보면 갈 시간이 잘 안 나더라고요. 평창으로 부모님이랑 여행 갔을 때도 인스타에서 본 곳은 못 가봤어요."
b5f486c581b84ceba9780f090338ba12,32,남자,시설 경비원,서울-강동구,Q3,single_turn,1,기껏 장소를 저장해두고도 막상 안 가게 되는 가장 큰 이유는 무엇인가요? (보기: 언제 누구랑 가려고 저장했는지 기억이 안 나서 / 저장함 스크롤이 너무 길어서 다시 찾기 힘들어서 / 약속 잡을 때 그 동네에 뭐 저장했는지 한눈에 안 보여서 / 저장만 해두고 까맣게 잊어버려서 / 기타) 가장 와닿는 것 한두 개와 이유를 말해주세요.,"음... 솔직히 말하면, 저장만 해두고 까맣게 잊어버리는 경우가 제일 많아요. 어디에 저장했는지 기억도 안 나고, 나중에 보려고 해도 이미 시간이 지나버려서요. 가족이랑 같이 갈 만한 곳이야 기억이라도 하는데, 혼자서는 그냥 저장만 하고 끝나버릴 때가 많네요."
b5f486c581b84ceba9780f090338ba12,32,남자,시설 경비원,서울-강동구,Q4,single_turn,1,"인스타에서 본 장소를 우리 앱에 자동으로 저장해서 지도 위에서 관리할 수 있는 서비스가 있다면, 사용할 의향이 있으신가요? '매우 있다 / 있다 / 보통 / 없다 / 전혀 없다' 중에 골라 이유를 짧게 알려주세요.","음... '보통' 정도인 것 같습니다.

인스타에서 가끔 괜찮아 보이는 카페나 맛집 보긴 하는데, 따로 저장해두거나 찾아가거나 하진 않거든요. 그냥 스크린샷 몇 개 찍어두는 정도라… 이걸 굳이 앱까지 써서 관리해야 할까 싶기도 하고요. 근데 뭐, 친구들이랑 같이 갈 만한 곳 찾을 때는 편할 수도 있겠네요."
b5f486c581b84ceba9780f090338ba12,32,남자,시설 경비원,서울-강동구,Q5,single_turn,1,다음 장점 중 본인에게 가장 매력적으로 느껴지는 것 한두 개를 골라보세요. (보기: 인스타 링크 복사만으로 지도에 핀이 꽂히는 편리함 / 인스타에서 본 곳을 지도 앱에 일일이 재검색하지 않아도 되는 점 / 친구들과 후보지를 모아 정할 수 있는 점 / 흩어진 핫플을 나만의 테마별 지도로 모으는 재미) 왜 그 점이 매력적인지 한 문장으로 설명해주세요.,"음… 링크 복사해서 지도에 바로 뜨는 거, 그게 제일 편해 보이네. 여기저기 뒤져서 안 찾아도 되니까. 그리고 친구들이랑 같이 갈 데 정하는 것도 괜찮을 것 같고. 같이 얘기하면서 고르는 게 좋잖아."
b5f486c581b84ceba9780f090338ba12,32,남자,시설 경비원,서울-강동구,Q6,single_turn,1,이 서비스에 꼭 있었으면 하는 기능은 무엇인가요? (보기: 인스타 게시물에서 장소 자동 추출 / 친구와 함께 지도에 장소를 스크랩 / 저장 장소 근처 접근 시 리마인드 알림 / 중복으로 공유된 장소 우선 추천 / 후보지 투표 기능 / 기타) 본인에게 꼭 필요한 것 한두 개와 그 이유를 말해주세요.,"음... 굳이 꼭 있어야 한다면 '저장 장소 근처 접근 시 리마인드 알림'이 괜찮을 것 같네요. 평창 내려갈 때 맛집이나 카페 미리 저장해두고 갔는데, 막상 근처 다 와서는 까먹고 그냥 지나친 적이 몇 번 있거든요. 그런 거라도 알려주면 좋을 것 같아요."
b5f486c581b84ceba9780f090338ba12,32,남자,시설 경비원,서울-강동구,Q7,multi_turn,1,"이런 서비스가 월 2,900원이라면 결제하시겠어요? 솔직하게 답해주세요.","음... 2,900원이라... 당장 결제할 것 같지는 않네요. 인스타에서 뭐 찾을 때야 그냥 스크린샷 찍어두면 그만이고, 요즘은 친구들끼리 카톡으로 링크 보내는 게 더 편하거든요. 그래도 나중에 제가 좀 더 필요하다고 느끼게 되면 한번 생각해 볼 수는 있겠네요."
b5f486c581b84ceba9780f090338ba12,32,남자,시설 경비원,서울-강동구,Q7,multi_turn,2,(앞 답변이 무엇이든) 어떤 조건이 충족되어야 결제할 마음이 생길까요? 또는 어떤 점 때문에 안 쓰겠다고 생각하셨나요?,"글쎄요, 지금 당장 제 생활에 꼭 필요하다는 생각은 안 들어요. 솔직히 경비 일을 하다 보면 매일 똑같은 일상이 반복되니까, 새로운 장소를 찾아다니거나 친구들 만나서 어딜 갈 계획을 세우는 일이 많지는 않거든요.

근데 만약에... 음, 만약에 이 앱으로 제가 일하는 건물이나 동네 주변에 숨겨진 좋은 곳들을 추천해주거나, 아니면 저희 부모님이 좋아하실 만한 장소들을 저장하고 같이 볼 수 있게 된다면 좀 달라질 것 같아요. 가족이랑 같이 쓸 수 있는 기능이 강화된다면, 그때는 월 2,900원이 아깝지 않을 수도 있겠네요."
b5f486c581b84ceba9780f090338ba12,32,남자,시설 경비원,서울-강동구,Q7,multi_turn,3,"지금 사용 중인 유료 앱이나 구독 서비스가 있나요? 있다면 월 얼마 정도 쓰고 계신지, 그 서비스의 어떤 점이 결제할 만하다고 느끼게 했는지 알려주세요.","유료 앱이나 구독 서비스요? 딱히 쓰는 건 없어요. 예전에는 뭐 음악 스트리밍 같은 거 잠깐 쓴 적은 있는데, 그것도 한두 달 쓰고 안 쓰게 되더라고요.

저는 솔직히 돈 나가는 거 별로 좋아하지 않거든요. 지금도 살면서 필요한 것들 사는 데도 빠듯한데, 굳이 매달 돈 내고 쓸 만한 게 딱히 떠오르지 않아요. 그냥 무료로 쓸 수 있는 걸로도 충분하다는 생각이 드네요."
b5f486c581b84ceba9780f090338ba12,32,남자,시설 경비원,서울-강동구,Q7,multi_turn,4,가격 외에 이 앱을 망설이게 만드는 다른 이유가 있다면 무엇인가요?,"가격 말고 망설여지는 이유요? 일단... 제 생활 패턴이랑은 좀 안 맞는 것 같아요. 저는 일 끝나면 피곤해서 집에 가서 쉬거나, 가끔 부모님 댁에 가거나 하는 정도거든요. 맨날 인스타 보면서 '여기 가봐야지!' 하고 계획 세우고, 친구들이랑 약속 잡는 스타일이 아니라서요.

그리고 솔직히 좀 귀찮기도 해요. 새로운 앱 깔고, 익숙해지고, 또 그걸 매번 쓴다는 게... 그냥 지금처럼 편하게 살고 싶다는 마음이 더 커요. 뭔가 특별한 계기나, 제 삶에 정말 큰 도움이 된다는 확신이 들지 않으면 굳이 나서서 바꾸고 싶지는 않거든요."
b5f486c581b84ceba9780f090338ba12,32,남자,시설 경비원,서울-강동구,Q8,single_turn,1,친구들과 약속 장소를 정할 때 가장 불편했던 순간이 언제였는지 짧게 말해주세요. 그때 어떻게 해결하셨나요?,"음… 친구들이랑 약속 장소 정할 때요. 다들 이것저것 얘기하는데, 원하는 게 다 다르니까… 결국엔 제일 만만한 곳으로 가거나, 아니면 누군가 한 명이 희생해서 정해야 했죠. 솔직히 좀 답답할 때가 많아요."
254cac49d08540aba37b630bebdb180c,37,남자,철도운송 관련 종사원,인천-부평구,Q1,single_turn,1,인스타그램에서 가고 싶은 맛집이나 카페 같은 장소 게시물을 봤을 때 평소에 어떻게 처리하시나요? (보기: 그냥 넘긴다 / 인스타 저장 버튼을 누른다 / DM으로 친구에게 공유한다 / 링크를 카톡 '나에게 보내기'로 남긴다 / 네이버·카카오 지도에 핀을 꽂는다 / 기타) 가장 자주 하는 방식 한두 개를 골라 그 이유를 짧게 말해주세요.,"음... 솔직히 말하면, 그냥 휙 넘길 때가 많죠. 눈으로만 보고 '아, 여기 괜찮네' 하고 마는 거죠. 가끔 진짜 마음에 들면 인스타 저장 버튼 누르긴 하는데, 나중에 다시 보지도 않더라고요. 뭐, 이 나이에 새로운 카페 찾아다니는 것도 좀 그렇고."
254cac49d08540aba37b630bebdb180c,37,남자,철도운송 관련 종사원,인천-부평구,Q2,single_turn,1,"최근 한 달 안에 인스타에서 봤거나 저장해둔 장소를 실제로 방문한 적이 있나요? 있다면 어떤 흐름으로 가게 됐는지, 없다면 왜 못 가게 됐는지 떠올려서 한두 문장으로 말해주세요.","음, 인스타에서 봤던 곳? 자주 보는 편인데, 막상 가려고 하면 좀 그래. 이번에도 친구들이랑 어디 갈까 하다가 인스타에서 예쁜 카페 봤는데, 결국 다들 익숙한 곳으로 가자고 해서 그냥 늘 가던 데 갔지 뭐."
254cac49d08540aba37b630bebdb180c,37,남자,철도운송 관련 종사원,인천-부평구,Q3,single_turn,1,기껏 장소를 저장해두고도 막상 안 가게 되는 가장 큰 이유는 무엇인가요? (보기: 언제 누구랑 가려고 저장했는지 기억이 안 나서 / 저장함 스크롤이 너무 길어서 다시 찾기 힘들어서 / 약속 잡을 때 그 동네에 뭐 저장했는지 한눈에 안 보여서 / 저장만 해두고 까맣게 잊어버려서 / 기타) 가장 와닿는 것 한두 개와 이유를 말해주세요.,"음, 솔직히 말하면 '저장만 해두고 까맣게 잊어버려서'가 제일 큰 것 같아요. 바쁘게 살다 보면 이것저것 저장해두고는 나중에 보려고 해도 어디에 저장했는지, 왜 저장했는지 잊어버릴 때가 많거든요. 아니면 '약속 잡을 때 그 동네에 뭐 저장했는지 한눈에 안 보여서' 이것도 공감돼요. 막상 가려고 하면 뭘 봐야 할지 다시 뒤져봐야 하니 좀 번거롭더라고요."
254cac49d08540aba37b630bebdb180c,37,남자,철도운송 관련 종사원,인천-부평구,Q4,single_turn,1,"인스타에서 본 장소를 우리 앱에 자동으로 저장해서 지도 위에서 관리할 수 있는 서비스가 있다면, 사용할 의향이 있으신가요? '매우 있다 / 있다 / 보통 / 없다 / 전혀 없다' 중에 골라 이유를 짧게 알려주세요.","음, 뭐... '있다' 정도? 

솔직히 인스타 보다 보면 '여기 가보고 싶다' 싶은 곳들 종종 있잖아. 그거 일일이 검색해서 저장하는 것도 귀찮고, 나중에 또 찾아보려면 어디 저장했는지 기억도 안 나고. 링크 복사해서 딱 하면 지도에 뜬다니, 좀 편하긴 하겠네. 친구들이랑 어디 갈지 정할 때도 유용할 것 같고. 근데 뭐, 엄청 기대된다! 정도는 아니고, 있으면 좀 편하겠다 싶어."
254cac49d08540aba37b630bebdb180c,37,남자,철도운송 관련 종사원,인천-부평구,Q5,single_turn,1,다음 장점 중 본인에게 가장 매력적으로 느껴지는 것 한두 개를 골라보세요. (보기: 인스타 링크 복사만으로 지도에 핀이 꽂히는 편리함 / 인스타에서 본 곳을 지도 앱에 일일이 재검색하지 않아도 되는 점 / 친구들과 후보지를 모아 정할 수 있는 점 / 흩어진 핫플을 나만의 테마별 지도로 모으는 재미) 왜 그 점이 매력적인지 한 문장으로 설명해주세요.,"음... 인스타 링크 복사만으로 지도에 핀 꽂히는 거랑, 친구들이랑 같이 가고 싶은 곳 모아볼 수 있다는 거, 두 개가 괜찮아 보이네.

솔직히 인스타 보면 ""여기 가보고 싶다!"" 싶은 곳들 많잖아. 그거 하나하나 지도 앱에 다시 찾아보는 거 진짜 귀찮거든. 링크만 딱 넣으면 지도에 바로 뜨면 시간 절약 제대로 되겠지. 그리고 친구들이랑 약속 잡을 때도, 여기저기 흩어져 있는 거 보내주기보다는 앱으로 딱 모아서 보여주면 훨씬 편할 것 같아."
254cac49d08540aba37b630bebdb180c,37,남자,철도운송 관련 종사원,인천-부평구,Q6,single_turn,1,이 서비스에 꼭 있었으면 하는 기능은 무엇인가요? (보기: 인스타 게시물에서 장소 자동 추출 / 친구와 함께 지도에 장소를 스크랩 / 저장 장소 근처 접근 시 리마인드 알림 / 중복으로 공유된 장소 우선 추천 / 후보지 투표 기능 / 기타) 본인에게 꼭 필요한 것 한두 개와 그 이유를 말해주세요.,"음, 뭐… 인스타에서 본 거 지도에 바로 저장되는 거랑 친구랑 같이 볼 수 있는 거, 그거 괜찮은 것 같아요. 가끔 친구들이랑 어디 갈지 정할 때 인스타 링크 주고받고 하는데, 이거 있으면 편하겠네요."
254cac49d08540aba37b630bebdb180c,37,남자,철도운송 관련 종사원,인천-부평구,Q7,multi_turn,1,"이런 서비스가 월 2,900원이라면 결제하시겠어요? 솔직하게 답해주세요.","음... 월 2,900원이면 그렇게 부담되는 가격은 아니네요. 근데 제가 인스타를 그렇게 자주 쓰는 편이 아니라서요. 맛집이나 카페 찾아볼 때야 가끔 보긴 하는데, 이걸 굳이 앱으로까지 써야 하나 싶기도 하고... 고민되네요."
254cac49d08540aba37b630bebdb180c,37,남자,철도운송 관련 종사원,인천-부평구,Q7,multi_turn,2,(앞 답변이 무엇이든) 어떤 조건이 충족되어야 결제할 마음이 생길까요? 또는 어떤 점 때문에 안 쓰겠다고 생각하셨나요?,"솔직히 말씀드리면, 제가 인스타를 보는 이유가 사실은 뭘 계획하고 저장하려고 보는 건 아니거든요. 그냥 심심할 때 쓱쓱 넘겨보는 거라… 이걸 굳이 돈 내고 쓸 만큼의 필요성을 못 느낄 것 같아요. 만약에 제가 좀 더 계획적으로 사람들과 약속을 잡거나, 아니면 진짜 '이거 꼭 가봐야지!' 하는 곳들을 인스타에서 많이 발견한다면 혹할 수도 있겠네요. 근데 지금으로서는… 글쎄요."
254cac49d08540aba37b630bebdb180c,37,남자,철도운송 관련 종사원,인천-부평구,Q7,multi_turn,3,"지금 사용 중인 유료 앱이나 구독 서비스가 있나요? 있다면 월 얼마 정도 쓰고 계신지, 그 서비스의 어떤 점이 결제할 만하다고 느끼게 했는지 알려주세요.","음… 딱히 돈 내고 쓰는 앱은 없는 것 같은데요. 예전에 음악 스트리밍 서비스 잠깐 썼었는데, 그것도 한두 달 쓰다가 안 쓰게 되더라고요. 멜론인지 지니인지 뭐 그런 거요. 출퇴근길에 노래 듣는 게 좋긴 한데, 그거 꼭 유료로 해야 하나 싶기도 하고… 그냥 무료로 듣는 것도 괜찮아서요. 솔직히 뭐에 돈을 낸다는 게 좀 아깝게 느껴지더라고요."
254cac49d08540aba37b630bebdb180c,37,남자,철도운송 관련 종사원,인천-부평구,Q7,multi_turn,4,가격 외에 이 앱을 망설이게 만드는 다른 이유가 있다면 무엇인가요?,"일단 제가 인스타를 자주 안 보는 게 제일 크죠. 그리고… 제 주변에 인스타를 진짜 많이 하는 친구들이나 동생들이 있으면 모르겠는데, 그런 사람들도 많지 않아요. 다들 그냥 그때그때 보고 마는 식이라… 이걸 같이 쓴다고 해서 크게 편리해질까 싶기도 하고요. 사실 저는 뭐 어디 갈 때 꼭 계획 세우고 찾아보고 그런 성격이 아니라서요."
254cac49d08540aba37b630bebdb180c,37,남자,철도운송 관련 종사원,인천-부평구,Q8,single_turn,1,친구들과 약속 장소를 정할 때 가장 불편했던 순간이 언제였는지 짧게 말해주세요. 그때 어떻게 해결하셨나요?,"아, 친구들끼리 약속 잡을 때 제일 귀찮은 게 장소 정하는 거 아니겠어요? 각자 가고 싶은 곳은 다 다르고, 그러다 보면 결국 어디 갈지 결정 못 하고 시간만 흘러가는 경우가 태반이죠. 그때는 그냥 제일 만만한 술집이나 식당으로 대충 정해버리는 편이에요."
f35e11afaf3940e999c7d6fd7fabf66e,24,남자,무직,서울-강남구,Q1,single_turn,1,인스타그램에서 가고 싶은 맛집이나 카페 같은 장소 게시물을 봤을 때 평소에 어떻게 처리하시나요? (보기: 그냥 넘긴다 / 인스타 저장 버튼을 누른다 / DM으로 친구에게 공유한다 / 링크를 카톡 '나에게 보내기'로 남긴다 / 네이버·카카오 지도에 핀을 꽂는다 / 기타) 가장 자주 하는 방식 한두 개를 골라 그 이유를 짧게 말해주세요.,"솔직히 말하면, 요즘은 그냥 넘기는 경우가 제일 많은 것 같아요. 요즘 핫하다는 곳은 일단 저장해두긴 하는데, 나중에 다시 찾아보기도 귀찮고... 친구한테 보내주는 게 제일 편하긴 한데, 그마저도 잘 안 하게 되더라고요."
f35e11afaf3940e999c7d6fd7fabf66e,24,남자,무직,서울-강남구,Q2,single_turn,1,"최근 한 달 안에 인스타에서 봤거나 저장해둔 장소를 실제로 방문한 적이 있나요? 있다면 어떤 흐름으로 가게 됐는지, 없다면 왜 못 가게 됐는지 떠올려서 한두 문장으로 말해주세요.","음, 최근 한 달 안에요? 솔직히 인스타에서 '이거다!' 싶어서 저장해둔 곳이 몇 군데 있긴 한데, 막상 시간 내서 가기가 쉽지 않더라고요. 어디 갈까 하다가 결국 익숙한 곳으로 발걸음을 옮기게 되는 경우가 많았어요."
f35e11afaf3940e999c7d6fd7fabf66e,24,남자,무직,서울-강남구,Q3,single_turn,1,기껏 장소를 저장해두고도 막상 안 가게 되는 가장 큰 이유는 무엇인가요? (보기: 언제 누구랑 가려고 저장했는지 기억이 안 나서 / 저장함 스크롤이 너무 길어서 다시 찾기 힘들어서 / 약속 잡을 때 그 동네에 뭐 저장했는지 한눈에 안 보여서 / 저장만 해두고 까맣게 잊어버려서 / 기타) 가장 와닿는 것 한두 개와 이유를 말해주세요.,"음, 아무래도… '언제 누구랑 가려고 저장했는지 기억이 안 나서' 이게 제일 큰 것 같아요. 뭔가 ‘이거 좋네’ 하고 저장해두긴 하는데, 막상 같이 갈 사람이나 구체적인 계획이 없으면 그냥 창고에 쌓아두는 물건처럼 돼버리거든요. 그러다 보면 나중에는 왜 저장했는지조차 잊어버리게 되고요."
f35e11afaf3940e999c7d6fd7fabf66e,24,남자,무직,서울-강남구,Q4,single_turn,1,"인스타에서 본 장소를 우리 앱에 자동으로 저장해서 지도 위에서 관리할 수 있는 서비스가 있다면, 사용할 의향이 있으신가요? '매우 있다 / 있다 / 보통 / 없다 / 전혀 없다' 중에 골라 이유를 짧게 알려주세요.","음... '있다' 정도? 솔직히 지금이야 텅 빈 시간 많아서 인스타 끄적이다가 좋은 곳 있으면 메모장에 저장해두거나 하는데, 나중에 좀 바빠지거나 하면 유용할 것 같긴 해요. 큐레이터 꿈꾸는 입장에서 좋은 장소들 잘 정리해두는 거 나쁘지 않잖아요. 다만, 이걸 얼마나 잘 만들었느냐에 따라 다르겠지만요."
f35e11afaf3940e999c7d6fd7fabf66e,24,남자,무직,서울-강남구,Q5,single_turn,1,다음 장점 중 본인에게 가장 매력적으로 느껴지는 것 한두 개를 골라보세요. (보기: 인스타 링크 복사만으로 지도에 핀이 꽂히는 편리함 / 인스타에서 본 곳을 지도 앱에 일일이 재검색하지 않아도 되는 점 / 친구들과 후보지를 모아 정할 수 있는 점 / 흩어진 핫플을 나만의 테마별 지도로 모으는 재미) 왜 그 점이 매력적인지 한 문장으로 설명해주세요.,"음, 솔직히 말해서 인스타 링크 복사만으로 지도에 핀이 꽂히는 편리함이 제일 와닿네요. 제가 좀 귀찮은 거 딱 질색인데, 일일이 검색하고 저장하는 과정 생략되는 게 너무 편할 것 같아요. 그리고 흩어진 핫플을 나만의 테마별 지도로 모으는 재미도 끌리네요. 제 취향대로 큐레이션하는 느낌이랄까."
f35e11afaf3940e999c7d6fd7fabf66e,24,남자,무직,서울-강남구,Q6,single_turn,1,이 서비스에 꼭 있었으면 하는 기능은 무엇인가요? (보기: 인스타 게시물에서 장소 자동 추출 / 친구와 함께 지도에 장소를 스크랩 / 저장 장소 근처 접근 시 리마인드 알림 / 중복으로 공유된 장소 우선 추천 / 후보지 투표 기능 / 기타) 본인에게 꼭 필요한 것 한두 개와 그 이유를 말해주세요.,"음, 뭐… 인스타에서 본 장소들 그냥 링크만 복사해서 바로 지도에 뜨게 해주는 거, 그건 꽤 괜찮은 것 같아요. 가끔 인스타 보다가 '와 여기 가보고 싶다' 싶은 곳 발견해도, 나중에 찾아보려면 좀 귀찮을 때가 있거든요. 그리고 친구랑 같이 가고 싶은 곳 있을 때, 그런 거 공유하는 기능도 유용할 것 같고요."
f35e11afaf3940e999c7d6fd7fabf66e,24,남자,무직,서울-강남구,Q7,multi_turn,1,"이런 서비스가 월 2,900원이라면 결제하시겠어요? 솔직하게 답해주세요.","음... 솔직히 말하면, 당장 제 돈으로 결제하기는 좀 망설여질 것 같아요. 지금 제가 취준생이라 수입이 없기도 하고... 그리고 솔직히 제가 쓰기에는 좀 더 필요해 보이는 기능들이 있을 것 같기도 하고요. 2,900원이라는 금액이 부담된다기보다는, 제 돈 주고 쓰기엔 아직 좀 아쉬운 부분이 있지 않을까 하는 생각이에요."
f35e11afaf3940e999c7d6fd7fabf66e,24,남자,무직,서울-강남구,Q7,multi_turn,2,(앞 답변이 무엇이든) 어떤 조건이 충족되어야 결제할 마음이 생길까요? 또는 어떤 점 때문에 안 쓰겠다고 생각하셨나요?,"제가 결제할 마음이 들려면, 일단 제가 지금 가진 불안함, 그러니까 취업 준비생으로서의 불안감을 좀 덜어줄 수 있는 부분이 있으면 좋겠어요. 예를 들어, 제가 큐레이터가 되고 싶어하는 만큼, 제 블로그에 올리는 글이랑 연동이 된다거나, 아니면 제가 생각하는 독창적인 전시 기획 같은 걸 실제로 구현해 볼 수 있게 도와주는 기능이 있다면... 어쩌면 더 투자할 생각이 들 수도 있겠죠.

지금 당장 안 쓰겠다고 생각한 이유는, 사실 제가 이미 충분히 가지고 있는 다른 도구들로도 어느 정도는 해결이 가능해서예요. 인스타그램이나 네이버 지도로도 충분히 장소 찾아보고 저장하고 공유할 수 있잖아요. 굳이 이 앱을 쓰면서까지 돈을 내야 할 만큼의 압도적인 편의성이나 특별함을 못 느낀다고 할까요."
f35e11afaf3940e999c7d6fd7fabf66e,24,남자,무직,서울-강남구,Q7,multi_turn,3,"지금 사용 중인 유료 앱이나 구독 서비스가 있나요? 있다면 월 얼마 정도 쓰고 계신지, 그 서비스의 어떤 점이 결제할 만하다고 느끼게 했는지 알려주세요.","지금 제가 돈 내고 쓰는 서비스요? 음... 일단 넷플릭스는 보고 있고요, 아마 월 15,000원 정도 할 거예요. 이건 뭐, 제가 워낙 영화를 좋아하니까요. 새로운 영화나 시리즈 계속 올라오고, 딱히 끊을 생각이 없어요.

그리고 유튜브 프리미엄도 쓰고 있는데, 이건 광고 없는 게 너무 편해서요. 예전에 그냥 유튜브 볼 때 광고 때문에 짜증났던 경험이 워낙 많아서, 지금은 광고 없이 영상 보는 게 당연하게 느껴질 정도예요. 이건 월 10,490원 정도 나가는 것 같네요.

또, 가끔씩 제가 보고 싶은 전시회 티켓 같은 거 예매할 때 소액 결제하는 정도? 그런 건 그때그때 필요에 따라 쓰는 거라 정기적으로 나가는 건 아니고요."
